,chunk_name,class_label
310,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk12.wav,Sonus naturalis
311,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk13.wav,Sonus naturalis
312,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk14.wav,Sonus naturalis
313,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk15.wav,Sonus naturalis
314,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk16.wav,Sonus naturalis
315,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk17.wav,Sonus naturalis
316,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk18.wav,Sonus naturalis
317,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk19.wav,Sonus naturalis
318,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk20.wav,Sonus naturalis
319,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk21.wav,Sonus naturalis
320,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk22.wav,Sonus naturalis
321,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk23.wav,Sonus naturalis
322,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk24.wav,Sonus naturalis
323,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk25.wav,Sonus naturalis
324,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk26.wav,Sonus naturalis
325,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk27.wav,Sonus naturalis
326,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk28.wav,Sonus naturalis
327,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk29.wav,Sonus naturalis
328,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk30.wav,Sonus naturalis
329,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk31.wav,Sonus naturalis
330,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk32.wav,Sonus naturalis
331,.\bird_data\chunked_files\Sonus-naturalis-373414_chunk33.wav,Sonus naturalis
332,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk0.wav,Sonus naturalis
333,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk1.wav,Sonus naturalis
334,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk2.wav,Sonus naturalis
335,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk3.wav,Sonus naturalis
336,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk4.wav,Sonus naturalis
337,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk5.wav,Sonus naturalis
338,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk6.wav,Sonus naturalis
339,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk7.wav,Sonus naturalis
340,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk8.wav,Sonus naturalis
341,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk9.wav,Sonus naturalis
342,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk10.wav,Sonus naturalis
343,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk11.wav,Sonus naturalis
344,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk12.wav,Sonus naturalis
345,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk13.wav,Sonus naturalis
346,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk14.wav,Sonus naturalis
347,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk15.wav,Sonus naturalis
348,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk16.wav,Sonus naturalis
349,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk17.wav,Sonus naturalis
350,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk18.wav,Sonus naturalis
351,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk19.wav,Sonus naturalis
352,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk20.wav,Sonus naturalis
353,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk21.wav,Sonus naturalis
354,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk22.wav,Sonus naturalis
355,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk23.wav,Sonus naturalis
356,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk24.wav,Sonus naturalis
357,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk25.wav,Sonus naturalis
358,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk26.wav,Sonus naturalis
359,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk27.wav,Sonus naturalis
360,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk28.wav,Sonus naturalis
361,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk29.wav,Sonus naturalis
362,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk30.wav,Sonus naturalis
363,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk31.wav,Sonus naturalis
364,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk32.wav,Sonus naturalis
365,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk33.wav,Sonus naturalis
366,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk34.wav,Sonus naturalis
367,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk35.wav,Sonus naturalis
368,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk36.wav,Sonus naturalis
369,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk37.wav,Sonus naturalis
370,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk38.wav,Sonus naturalis
371,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk39.wav,Sonus naturalis
372,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk40.wav,Sonus naturalis
373,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk41.wav,Sonus naturalis
374,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk42.wav,Sonus naturalis
375,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk43.wav,Sonus naturalis
376,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk44.wav,Sonus naturalis
377,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk45.wav,Sonus naturalis
378,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk46.wav,Sonus naturalis
379,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk47.wav,Sonus naturalis
380,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk48.wav,Sonus naturalis
381,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk49.wav,Sonus naturalis
382,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk50.wav,Sonus naturalis
383,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk51.wav,Sonus naturalis
384,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk52.wav,Sonus naturalis
385,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk53.wav,Sonus naturalis
386,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk54.wav,Sonus naturalis
387,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk55.wav,Sonus naturalis
388,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk56.wav,Sonus naturalis
389,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk57.wav,Sonus naturalis
390,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk58.wav,Sonus naturalis
391,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk59.wav,Sonus naturalis
392,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk60.wav,Sonus naturalis
393,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk61.wav,Sonus naturalis
394,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk62.wav,Sonus naturalis
395,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk63.wav,Sonus naturalis
396,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk64.wav,Sonus naturalis
397,.\bird_data\chunked_files\Sonus-naturalis-358040_chunk65.wav,Sonus naturalis
398,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk0.wav,Sonus naturalis
399,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk1.wav,Sonus naturalis
400,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk2.wav,Sonus naturalis
401,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk3.wav,Sonus naturalis
402,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk4.wav,Sonus naturalis
403,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk5.wav,Sonus naturalis
404,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk6.wav,Sonus naturalis
405,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk7.wav,Sonus naturalis
406,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk8.wav,Sonus naturalis
407,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk9.wav,Sonus naturalis
408,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk10.wav,Sonus naturalis
409,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk11.wav,Sonus naturalis
410,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk12.wav,Sonus naturalis
411,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk13.wav,Sonus naturalis
412,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk14.wav,Sonus naturalis
413,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk15.wav,Sonus naturalis
414,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk16.wav,Sonus naturalis
415,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk17.wav,Sonus naturalis
416,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk18.wav,Sonus naturalis
417,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk19.wav,Sonus naturalis
418,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk20.wav,Sonus naturalis
419,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk21.wav,Sonus naturalis
420,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk22.wav,Sonus naturalis
421,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk23.wav,Sonus naturalis
422,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk24.wav,Sonus naturalis
423,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk25.wav,Sonus naturalis
424,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk26.wav,Sonus naturalis
425,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk27.wav,Sonus naturalis
426,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk28.wav,Sonus naturalis
427,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk29.wav,Sonus naturalis
428,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk30.wav,Sonus naturalis
429,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk31.wav,Sonus naturalis
430,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk32.wav,Sonus naturalis
431,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk33.wav,Sonus naturalis
432,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk34.wav,Sonus naturalis
433,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk35.wav,Sonus naturalis
434,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk36.wav,Sonus naturalis
435,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk37.wav,Sonus naturalis
436,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk38.wav,Sonus naturalis
437,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk39.wav,Sonus naturalis
438,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk40.wav,Sonus naturalis
439,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk41.wav,Sonus naturalis
440,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk42.wav,Sonus naturalis
441,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk43.wav,Sonus naturalis
442,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk44.wav,Sonus naturalis
443,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk45.wav,Sonus naturalis
444,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk46.wav,Sonus naturalis
445,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk47.wav,Sonus naturalis
446,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk48.wav,Sonus naturalis
447,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk49.wav,Sonus naturalis
448,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk50.wav,Sonus naturalis
449,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk51.wav,Sonus naturalis
450,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk52.wav,Sonus naturalis
451,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk53.wav,Sonus naturalis
452,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk54.wav,Sonus naturalis
453,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk55.wav,Sonus naturalis
454,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk56.wav,Sonus naturalis
455,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk57.wav,Sonus naturalis
456,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk58.wav,Sonus naturalis
457,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk59.wav,Sonus naturalis
458,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk60.wav,Sonus naturalis
459,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk61.wav,Sonus naturalis
460,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk62.wav,Sonus naturalis
461,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk63.wav,Sonus naturalis
462,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk64.wav,Sonus naturalis
463,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk65.wav,Sonus naturalis
464,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk66.wav,Sonus naturalis
465,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk67.wav,Sonus naturalis
466,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk68.wav,Sonus naturalis
467,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk69.wav,Sonus naturalis
468,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk70.wav,Sonus naturalis
469,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk71.wav,Sonus naturalis
470,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk72.wav,Sonus naturalis
471,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk73.wav,Sonus naturalis
472,.\bird_data\chunked_files\Sonus-naturalis-331475_chunk74.wav,Sonus naturalis
473,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk0.wav,Sonus naturalis
474,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk1.wav,Sonus naturalis
475,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk2.wav,Sonus naturalis
476,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk3.wav,Sonus naturalis
477,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk4.wav,Sonus naturalis
478,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk5.wav,Sonus naturalis
479,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk6.wav,Sonus naturalis
480,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk7.wav,Sonus naturalis
481,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk8.wav,Sonus naturalis
482,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk9.wav,Sonus naturalis
483,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk10.wav,Sonus naturalis
484,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk11.wav,Sonus naturalis
485,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk12.wav,Sonus naturalis
486,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk13.wav,Sonus naturalis
487,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk14.wav,Sonus naturalis
488,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk15.wav,Sonus naturalis
489,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk16.wav,Sonus naturalis
490,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk17.wav,Sonus naturalis
491,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk18.wav,Sonus naturalis
492,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk19.wav,Sonus naturalis
493,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk20.wav,Sonus naturalis
494,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk21.wav,Sonus naturalis
495,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk22.wav,Sonus naturalis
496,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk23.wav,Sonus naturalis
497,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk24.wav,Sonus naturalis
498,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk25.wav,Sonus naturalis
499,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk26.wav,Sonus naturalis
500,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk27.wav,Sonus naturalis
501,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk28.wav,Sonus naturalis
502,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk29.wav,Sonus naturalis
503,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk30.wav,Sonus naturalis
504,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk31.wav,Sonus naturalis
505,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk32.wav,Sonus naturalis
506,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk33.wav,Sonus naturalis
507,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk34.wav,Sonus naturalis
508,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk35.wav,Sonus naturalis
509,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk36.wav,Sonus naturalis
510,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk37.wav,Sonus naturalis
511,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk38.wav,Sonus naturalis
512,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk39.wav,Sonus naturalis
513,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk40.wav,Sonus naturalis
514,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk41.wav,Sonus naturalis
515,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk42.wav,Sonus naturalis
516,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk43.wav,Sonus naturalis
517,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk44.wav,Sonus naturalis
518,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk45.wav,Sonus naturalis
519,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk46.wav,Sonus naturalis
520,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk47.wav,Sonus naturalis
521,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk48.wav,Sonus naturalis
522,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk49.wav,Sonus naturalis
523,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk50.wav,Sonus naturalis
524,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk51.wav,Sonus naturalis
525,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk52.wav,Sonus naturalis
526,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk53.wav,Sonus naturalis
527,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk54.wav,Sonus naturalis
528,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk55.wav,Sonus naturalis
529,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk56.wav,Sonus naturalis
530,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk57.wav,Sonus naturalis
531,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk58.wav,Sonus naturalis
532,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk59.wav,Sonus naturalis
533,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk60.wav,Sonus naturalis
534,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk61.wav,Sonus naturalis
535,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk62.wav,Sonus naturalis
536,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk63.wav,Sonus naturalis
537,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk64.wav,Sonus naturalis
538,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk65.wav,Sonus naturalis
539,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk66.wav,Sonus naturalis
540,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk67.wav,Sonus naturalis
541,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk68.wav,Sonus naturalis
542,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk69.wav,Sonus naturalis
543,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk70.wav,Sonus naturalis
544,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk71.wav,Sonus naturalis
545,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk72.wav,Sonus naturalis
546,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk73.wav,Sonus naturalis
547,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk74.wav,Sonus naturalis
548,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk75.wav,Sonus naturalis
549,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk76.wav,Sonus naturalis
550,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk77.wav,Sonus naturalis
551,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk78.wav,Sonus naturalis
552,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk79.wav,Sonus naturalis
553,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk80.wav,Sonus naturalis
554,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk81.wav,Sonus naturalis
555,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk82.wav,Sonus naturalis
556,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk83.wav,Sonus naturalis
557,.\bird_data\chunked_files\Sonus-naturalis-330799_chunk84.wav,Sonus naturalis
